Time(s),altitude(m),velocity(m/s)
1468.9235,171.0,-1.002004008016213
1469.9215,170.0,0.0
1470.92,170.0,0.0
1471.918,170.0,0.0
1472.917,170.0,0.0
1473.915,170.0,-1.0015022533799205
1474.9135,169.0,0.0
1475.912,169.0,0.0
1476.91,169.0,0.0
1478.9065,169.0,0.0
1479.9045,169.0,0.0
1480.9025,169.0,0.0
1481.901,169.0,0.0
1482.8995,169.0,-0.5008765339343929
1484.896,168.0,0.0
1485.894,168.0,0.0
1486.893,168.0,0.0
1487.891,168.0,0.0
1488.889,168.0,0.0
1489.8875,168.0,0.0
1490.8855,168.0,0.0
1492.8815,168.0,0.0
1493.879,168.0,0.0
1494.8775,168.0,0.0
1496.874,168.0,0.0
1497.873,168.0,1.0025062656642152
1498.8705,169.0,0.0
1499.869,169.0,0.0
1500.868,169.0,0.0
1501.8655,169.0,0.0
1502.865,169.0,0.0
1503.8625,169.0,-1.0025062656642152
1504.86,168.0,1.000500250124937
1505.8595,169.0,0.0
1506.8575,169.0,0.0
1507.856,169.0,0.0
1508.8545,169.0,0.0
1510.851,169.0,0.0
1511.8495,169.0,0.0
1512.848,169.0,0.0
1513.846,169.0,0.0
1514.844,169.0,-0.5008765339343929
1516.8405,168.0,0.0
1517.8385,168.0,0.0
1518.837,168.0,1.0020040080159847
1519.835,169.0,0.0
1520.8335,169.0,0.0
1521.8325,169.0,0.0
1522.831,169.0,0.0
1523.829,169.0,0.0
1524.8275,169.0,0.0
1525.825,169.0,1.0015022533801485
1526.8235,170.0,0.0
1528.82,170.0,0.0
1529.819,170.0,0.0
1530.817,170.0,-1.0020040080159847
1531.815,169.0,0.0
1533.812,169.0,0.0
1534.81,169.0,0.0
1535.8085,169.0,-1.002004008016213
1536.8065,168.0,0.0
1538.803,168.0,0.0
1539.802,168.0,0.0
1540.8,168.0,0.0
1542.7965,168.0,0.0
1544.793,168.0,-0.5005005005004887
1546.791,167.0,0.0
1547.7885,167.0,0.0
1548.787,167.0,0.0
1549.785,167.0,0.0
1550.7835,167.0,0.0
1551.782,167.0,0.0
1552.7795,167.0,0.0
1553.7785,167.0,0.0
1554.7765,167.0,0.0
1555.7755,167.0,0.0
1556.774,167.0,0.0
1558.7695,167.0,0.0
1559.768,167.0,0.0
1560.7665,167.0,0.0
1561.765,167.0,0.0
1564.76,167.0,0.0
1565.758,167.0,0.0
1566.7555,167.0,0.0
1567.754,167.0,0.0
1568.7525,167.0,0.0
1571.748,167.0,0.0
1572.746,167.0,1.0015022533801485
1573.7445,168.0,0.0
1574.743,168.0,0.0
1575.741,168.0,0.0
1576.74,168.0,0.0
1578.736,168.0,0.0
1579.7345,168.0,1.0015022533801485
1580.733,169.0,0.0
1583.728,169.0,0.0
1584.7255,169.0,0.0
1585.725,169.0,0.0
1586.7225,169.0,0.0
1589.7175,169.0,0.0
1590.7155,169.0,0.0
1591.7135,169.0,0.0
1593.7105,169.0,0.0
1594.709,169.0,0.0
1595.7075,169.0,0.0
1596.7055,169.0,-0.5008765339343929
1598.702,168.0,0.0
1600.6985,168.0,0.0
1601.697,168.0,0.0
1602.6955,168.0,0.0
1603.694,168.0,0.0
1604.6925,168.0,0.0
1606.6895,168.0,0.0
1608.687,168.0,-1.0025062656639867
1609.6845,167.0,0.0
1610.683,167.0,0.0
1611.681,167.0,0.0
1612.68,167.0,0.0
1613.678,167.0,0.0
1614.676,167.0,0.0
1615.674,167.0,-1.0020040080159847
1616.672,166.0,0.0
1618.669,166.0,0.0
1619.668,166.0,0.0
1620.666,166.0,-0.3337783711615382
1623.662,165.0,0.0
1624.66,165.0,0.0
1625.659,165.0,0.0
1626.657,165.0,0.0
1627.656,165.0,0.0
1628.654,165.0,0.0
1629.653,165.0,0.0
1630.651,165.0,0.0
1631.649,165.0,0.0
1632.6475,165.0,0.0
1633.646,165.0,0.0
1634.6445,165.0,0.5006257822277984
1636.642,166.0,0.0
1637.64,166.0,0.0
1638.638,166.0,0.0
1639.635,166.0,0.0
1641.6315,166.0,0.0
1642.63,166.0,0.0
1643.6285,166.0,1.0015022533801485
1644.627,167.0,0.0
1645.6255,167.0,0.0
1646.6235,167.0,0.0
1647.622,167.0,0.0
1648.62,167.0,1.0015022533799205
1649.6185,168.0,0.0
1650.617,168.0,0.0
1651.6145,168.0,0.0
1652.6135,168.0,0.0
1654.61,168.0,1.0015022533799205
1655.6085,169.0,0.0
1656.6065,169.0,0.0
1657.605,169.0,0.0
1658.6035,169.0,0.0
1659.602,169.0,0.0
1660.6,169.0,0.0
1661.5985,169.0,0.0
1662.597,169.0,0.0
1663.5945,169.0,0.0
1664.593,169.0,0.0
1665.591,169.0,0.0
1666.59,169.0,0.0
1667.5885,169.0,0.0
1668.5855,169.0,0.0
1669.5845,169.0,0.0
1670.5825,169.0,0.0
1672.579,169.0,0.0
1673.5775,169.0,0.0
1675.5735,169.0,0.0
1676.572,169.0,0.0
1677.5705,169.0,0.0
1678.5685,169.0,0.0
1679.5665,169.0,0.0
1680.5645,169.0,0.0
1681.5635,169.0,-0.5010020040079923
1683.5595,168.0,0.0
1684.559,168.0,0.0
1685.557,168.0,0.0
1687.553,168.0,0.0
1689.549,168.0,1.0015022533801485
1690.5475,169.0,0.0
1691.546,169.0,0.0
1693.5425,169.0,0.0
1695.539,169.0,0.0
1696.537,169.0,0.0
1697.5355,169.0,0.0
1698.533,169.0,0.0
1699.5315,169.0,0.0
1700.529,169.0,0.0
1701.527,169.0,0.0
1702.5255,169.0,0.0
1703.524,169.0,0.0
1704.523,169.0,0.0
1705.5205,169.0,0.0
1708.515,169.0,0.0
1709.514,169.0,0.0
1710.5115,169.0,0.0
1711.5095,169.0,0.0
1712.508,169.0,-1.0020040080159847
1713.506,168.0,0.0
1714.5045,168.0,0.0
1715.5025,168.0,0.0
1716.501,168.0,0.0
1717.5,168.0,0.0
1718.4985,168.0,0.0
1719.4965,168.0,0.0
1720.4945,168.0,0.0
1721.493,168.0,0.0
1722.491,168.0,0.0
1723.49,168.0,0.0
1725.487,168.0,0.0
1726.4845,168.0,0.0
1727.484,168.0,0.0
1728.4805,168.0,0.0
1729.4795,168.0,0.0
1730.478,168.0,0.0
1731.4765,168.0,0.0
1732.4735,168.0,0.0
1733.4735,168.0,0.0
1734.47,168.0,0.0
1735.4685,168.0,0.0
1736.468,168.0,0.0
1737.466,168.0,0.0
1739.4615,168.0,0.5007511266900173
1741.4585,169.0,0.0
1743.4565,169.0,1.0020040080159847
1744.4545,170.0,0.0
1745.4535,170.0,0.0
1746.4515,170.0,0.0
1747.45,170.0,0.0
1748.448,170.0,0.0
1749.4475,170.0,0.0
1750.445,170.0,-1.0010010010009773
1751.444,169.0,0.0
1752.4425,169.0,0.0
1753.4405,169.0,0.0
1754.4395,169.0,0.0
1755.437,169.0,0.0
1756.436,169.0,0.0
1757.4335,169.0,0.0
1758.432,169.0,0.0
1759.4305,169.0,0.0
1761.4275,169.0,0.0
1762.425,169.0,0.0
1763.424,169.0,0.0
1764.422,169.0,0.0
1765.4205,169.0,0.0
1766.419,169.0,-1.0015022533801485
1767.4175,168.0,0.0
1768.416,168.0,0.0
1769.4145,168.0,0.0
1770.4115,168.0,0.0
1771.4095,168.0,-0.5006257822277984
1773.407,167.0,0.0
1774.4045,167.0,0.0
1775.4045,167.0,0.0
1776.4005,167.0,0.0
1777.4,167.0,-0.5008765339343929
1779.3965,166.0,1.0020040080159847
1780.3945,167.0,-1.002004008016213
1781.3925,166.0,0.0
1782.3915,166.0,0.0
1783.389,166.0,0.0
1784.388,166.0,0.0
1785.3865,166.0,0.0
1786.3835,166.0,0.0
1787.3825,166.0,0.0
1788.3805,166.0,0.0
1789.379,166.0,0.0
1790.378,166.0,0.0
1792.3755,166.0,0.0
1793.3725,166.0,0.0
1794.371,166.0,0.0
1796.3665,166.0,0.0
1797.3655,166.0,0.0
1798.3635,166.0,0.0
1799.362,166.0,0.0
1800.3605,166.0,0.0
1802.361,166.0,0.0
1803.3555,166.0,0.0
1804.3535,166.0,-1.0020040080159847
1805.3515,165.0,0.0
1806.3505,165.0,0.0
1807.3485,165.0,0.0
1808.347,165.0,0.0
1809.345,165.0,0.0
1810.3435,165.0,0.0
1811.3415,165.0,0.0
1812.34,165.0,0.0
1813.3385,165.0,0.0
1815.3365,165.0,0.0
1816.335,165.0,1.0020040080159847
1817.333,166.0,0.0
1818.3315,166.0,0.0
1819.33,166.0,0.0
1820.3285,166.0,1.0015022533801485
1821.327,167.0,0.0
1822.3255,167.0,0.0
1823.324,167.0,0.0
1826.32,167.0,0.0
1827.318,167.0,0.0
1828.317,167.0,0.0
1829.3155,167.0,0.0
1830.314,167.0,0.0
1831.3125,167.0,0.0
1833.3095,167.0,0.0
1834.308,167.0,0.0
1835.306,167.0,0.0
1836.304,167.0,0.0
1838.301,167.0,0.0
1839.3005,167.0,0.0
1840.299,167.0,0.0
1841.2975,167.0,0.0
1842.296,167.0,0.0
1843.2945,167.0,0.0
1844.2925,167.0,0.0
1845.291,167.0,0.0
1846.2895,167.0,0.0
1847.288,167.0,0.0
1848.286,167.0,0.0
1849.2845,167.0,0.0
1851.282,167.0,0.0
1852.2795,167.0,0.0
1853.278,167.0,0.0
1854.276,167.0,0.0
1855.274,167.0,0.0
1856.2725,167.0,0.0
1857.2715,167.0,0.0
1858.269,167.0,0.0
1859.267,167.0,0.0
1860.2655,167.0,0.0
1861.263,167.0,0.0
1862.2625,167.0,0.0
1863.26,167.0,0.0
1864.259,167.0,0.0
1865.257,167.0,0.0
1866.2555,167.0,0.0
1867.2535,167.0,0.0
1869.25,167.0,0.0
1871.2465,167.0,0.0
1872.2445,167.0,0.0
1874.241,167.0,0.0
1875.2395,167.0,-0.5007511266900173
1877.2365,166.0,1.0020040080159847
1878.2345,167.0,0.0
1879.233,167.0,0.0
1880.231,167.0,0.0
1881.2295,167.0,0.0
1882.228,167.0,0.0
1883.226,167.0,0.0
1884.2235,167.0,0.0
1885.222,167.0,0.0
1888.218,167.0,0.0
1889.2165,167.0,0.0
1890.2145,167.0,-0.5007511266900743
1892.2115,166.0,0.0
1893.21,166.0,0.0
1894.2085,166.0,0.0
1895.2065,166.0,0.0
1897.2035,166.0,0.0
1898.2015,166.0,0.0
1899.2,166.0,0.0
1900.199,166.0,0.0
1901.1965,166.0,0.0
1902.1955,166.0,0.0
1903.193,166.0,0.0
1908.185,166.0,0.0
1909.1835,166.0,0.0
1910.182,166.0,1.0020040080159847
1911.18,167.0,0.0
1912.179,167.0,0.0
1913.178,167.0,0.0
1915.1745,167.0,0.0
1916.1735,167.0,1.0010010010012051
1917.1725,168.0,0.0
1918.171,168.0,0.0
1919.1695,168.0,0.0
1920.168,168.0,0.0
1921.1665,168.0,0.5006257822277984
1923.164,169.0,0.0
1924.1625,169.0,0.0
1925.161,169.0,0.0
1926.16,169.0,0.0
1927.158,169.0,0.0
1928.1565,169.0,0.0
1929.1555,169.0,0.0
1930.154,169.0,0.0
1931.1525,169.0,0.0
1933.1485,169.0,0.0
1934.147,169.0,0.0
1935.145,169.0,0.0
1936.1435,169.0,0.0
1937.1425,169.0,0.0
1938.141,169.0,0.0
1939.1395,169.0,0.0
1941.1365,169.0,0.0
1942.135,169.0,0.0
1945.13,169.0,0.0
1946.1285,169.0,0.0
1947.1265,169.0,0.0
1948.125,169.0,0.0
1949.1235,169.0,0.0
1950.1215,169.0,0.0
1951.12,169.0,0.0
1952.118,169.0,0.0
1953.1165,169.0,1.0015022533801485
1954.115,170.0,0.0
1955.113,170.0,0.0
1956.112,170.0,0.5011275369581577
1958.1075,171.0,0.0
1961.104,171.0,0.0
1962.1015,171.0,1.0015022533801485
1963.1,172.0,0.0
1964.0985,172.0,0.0
1965.0965,172.0,0.0
1966.095,172.0,0.0
1967.0945,172.0,0.0
1968.0915,172.0,0.0
1969.0905,172.0,0.0
1970.089,172.0,0.0
1971.087,172.0,0.0
1972.086,172.0,0.0
1973.084,172.0,0.0
1974.0825,172.0,0.0
1976.079,172.0,0.0
1977.0775,172.0,0.0
1978.076,172.0,0.0
1979.074,172.0,0.0
1980.0725,172.0,-1.0020040080159847
1981.0705,171.0,0.0
1982.0685,171.0,0.0
1983.0675,171.0,0.0
1984.065,171.0,0.0
1985.0635,171.0,0.0
1986.063,171.0,0.0
1987.061,171.0,0.0
1988.0595,171.0,-1.0015022533801485
1989.058,170.0,0.0
1990.057,170.0,0.0
1991.055,170.0,0.0
1993.052,170.0,-1.0015022533799205
1994.0505,169.0,0.0
1995.049,169.0,0.0
1996.0475,169.0,0.0
1997.046,169.0,0.0
1998.0425,169.0,0.0
1999.041,169.0,0.0
2000.0395,169.0,0.0
2002.0365,169.0,0.0
2003.0345,169.0,1.0015022533801485
2004.033,170.0,0.0
2005.031,170.0,0.0
2006.0295,170.0,0.0
2007.027,170.0,0.0
2008.0255,170.0,0.0
2009.024,170.0,0.0
2010.023,170.0,0.0
2012.0195,170.0,0.0
2013.018,170.0,0.0
2014.016,170.0,0.0
2015.015,170.0,0.0
2016.0135,170.0,0.0
2017.0115,170.0,0.0
2018.011,170.0,-1.0015022533801485
2019.0095,169.0,0.0
2020.008,169.0,0.0
2022.005,169.0,0.0
2023.003,169.0,-1.0020040080159847
2024.001,168.0,0.0
2024.9995,168.0,0.0
2025.9975,168.0,0.0
2026.996,168.0,0.0
2027.9945,168.0,0.0
2029.99,168.0,0.0
2030.988,168.0,0.0
2031.986,168.0,0.0
2032.9845,168.0,0.0
2033.983,168.0,0.0
2035.98,168.0,0.0
2036.9785,168.0,0.0
2037.9765,168.0,0.0
2038.9745,168.0,0.0
2039.973,168.0,0.0
2040.9715,168.0,0.0
2041.971,168.0,0.0
2042.9685,168.0,0.0
2043.9665,168.0,0.0
2044.9655,168.0,0.0
2045.9635,168.0,0.0
2047.96,168.0,0.0
2049.957,168.0,0.0
2050.954,168.0,-1.0010010010012051
2051.953,167.0,0.0
2052.9505,167.0,0.0
2053.9495,167.0,0.0
2054.947,167.0,0.0
2055.945,167.0,0.0
2057.941,167.0,0.0
2058.9395,167.0,0.0
2059.938,167.0,0.0
2061.935,167.0,0.0
2062.933,167.0,0.0
2063.931,167.0,0.5007511266900743
2065.928,168.0,0.0
2067.9235,168.0,0.0
2068.923,168.0,0.0
2069.921,168.0,0.0
2070.919,168.0,0.0
2072.9155,168.0,0.0
2073.914,168.0,0.0
2074.9125,168.0,0.0
2076.9095,168.0,0.0
2077.907,168.0,0.0
2078.9055,168.0,0.0
2079.903,168.0,0.0
2080.901,168.0,0.0
2081.899,168.0,0.0
2082.898,168.0,0.0
2083.8965,168.0,0.0
2084.895,168.0,0.0
2085.8935,168.0,0.0
2086.892,168.0,0.0
2087.89,168.0,0.0
2088.888,168.0,0.0
2089.886,168.0,0.5006257822277984
2091.8835,169.0,0.0
2092.8815,169.0,0.0
2093.879,169.0,0.0
2094.8785,169.0,0.0
2095.8765,169.0,0.0
2096.875,169.0,0.0
2097.8735,169.0,0.0
2099.8705,169.0,0.0
2100.8685,169.0,0.0
2101.8685,169.0,0.0
2102.866,169.0,0.0
2103.8635,169.0,0.0
2104.862,169.0,0.0
2105.86,169.0,0.0
2106.8585,169.0,0.0
2107.857,169.0,0.0
2109.854,169.0,0.0
2110.8525,169.0,0.0
2111.8515,169.0,1.0020040080164412
2112.8495,170.0,0.0
2113.848,170.0,0.0
2114.846,170.0,0.0
2115.8445,170.0,0.0
2116.8435,170.0,-0.5008765339343358
2118.84,169.0,0.0
2119.838,169.0,0.0
2120.8365,169.0,1.0015022533799205
2121.835,170.0,0.0
2122.8335,170.0,0.0
2123.8315,170.0,0.0
2124.8305,170.0,0.0
2125.8285,170.0,0.0
2126.8275,170.0,0.0
2127.826,170.0,0.0
2128.8235,170.0,0.0
2129.822,170.0,0.0
2130.8195,170.0,0.0
2131.8185,170.0,0.0
2132.8175,170.0,0.0
2134.8135,170.0,0.5007511266900743
2136.8105,171.0,0.0
2137.809,171.0,0.0
2138.807,171.0,0.0
2139.8055,171.0,0.0
2140.804,171.0,0.0
2141.802,171.0,0.0
2142.8,171.0,0.0
2143.798,171.0,0.0
2144.797,171.0,0.0
2145.7955,171.0,0.0
2146.794,171.0,0.0
2147.792,171.0,0.0
2148.79,171.0,0.0
2149.7895,171.0,0.0
2150.7865,171.0,0.0
2152.7835,171.0,0.0
2154.7795,171.0,-0.5007511266900743
2156.7765,170.0,0.0
2157.7755,170.0,0.0
2158.774,170.0,0.0
2159.7725,170.0,0.0
2160.7705,170.0,0.0
2161.77,170.0,0.0
2162.767,170.0,0.0
2163.7655,170.0,0.0
2164.7635,170.0,0.0
2165.762,170.0,0.0
2166.7605,170.0,0.0
2167.759,170.0,0.0
2168.757,170.0,1.0015022533799205
2169.7555,171.0,0.0
2170.754,171.0,0.0
2171.752,171.0,1.0015022533799205
2172.7505,172.0,0.0
2173.749,172.0,1.0020040080159847
2174.747,173.0,0.0
2176.7435,173.0,0.0
2177.7415,173.0,0.0
2178.739,173.0,0.0
2179.7375,173.0,1.0020040080164412
2180.7355,174.0,0.0
2181.7345,174.0,0.0
2182.7335,174.0,0.0
2183.7315,174.0,0.0
2184.73,174.0,0.0
2185.728,174.0,0.0
2186.727,174.0,0.0
2187.7255,174.0,0.0
2189.722,174.0,0.0
2190.7205,174.0,0.0
2191.7185,174.0,0.0
2192.716,174.0,0.0
2193.715,174.0,0.0
2194.7135,174.0,0.0
2195.7115,174.0,0.0
2196.71,174.0,0.0
2198.707,174.0,0.0
2199.7045,174.0,0.0
2200.703,174.0,0.0
2201.701,174.0,-0.5010020040079923
2203.697,173.0,0.0
2204.6955,173.0,0.0
2206.6935,173.0,0.0
2207.6915,173.0,0.0
2208.6895,173.0,0.0
2209.688,173.0,-1.0020040080159847
2210.686,172.0,0.0
2211.684,172.0,0.0
2212.682,172.0,0.0
2213.6805,172.0,0.0
2214.679,172.0,0.0
2215.677,172.0,0.0
2216.6755,172.0,0.0
2217.6735,172.0,0.0
2218.672,172.0,0.0
2219.67,172.0,0.0
2220.6685,172.0,0.0
2221.668,172.0,0.0
2222.665,172.0,0.0
2224.6615,172.0,0.0
2225.66,172.0,0.0
2226.657,172.0,0.0
2227.6555,172.0,0.0
2229.652,172.0,0.0
2230.6515,172.0,0.0
2232.648,172.0,0.0
2233.646,172.0,0.0
2234.6445,172.0,0.0
2236.6415,172.0,0.0
2237.6395,172.0,1.0010010010012051
2238.6385,173.0,-1.0020040080159847
2239.6365,172.0,0.0
2241.6335,172.0,1.0015022533799205
2242.632,173.0,0.0
2243.6305,173.0,0.0
2244.6285,173.0,0.0
2245.627,173.0,0.0
2246.6255,173.0,0.0
2247.6235,173.0,0.0
2248.622,173.0,0.0
2249.62,173.0,0.0
2250.618,173.0,0.0
2251.616,173.0,0.0
2252.614,173.0,0.0
2253.6125,173.0,0.0
2254.611,173.0,0.0
2255.6105,173.0,0.0
2256.609,173.0,0.0
2257.6075,173.0,0.0
2258.606,173.0,0.0
2259.605,173.0,0.0
2260.6035,173.0,0.0
2263.599,173.0,0.0
2265.596,173.0,0.0
2266.594,173.0,0.0
2267.5925,173.0,0.0
2268.591,173.0,0.0
2269.5895,173.0,0.0
2270.5875,173.0,0.0
2271.586,173.0,0.0
2272.584,173.0,-1.0020040080159847
2273.582,172.0,0.0
2274.581,172.0,0.0
2275.5795,172.0,0.0
2276.577,172.0,0.0
2277.5755,172.0,0.0
2278.574,172.0,0.0
2279.5735,172.0,0.0
2280.5715,172.0,0.0
2281.571,172.0,0.0
2282.5685,172.0,0.0
2283.567,172.0,0.0
2284.566,172.0,0.0
2285.5635,172.0,0.0
2286.562,172.0,0.0
2287.5605,172.0,0.0
2288.559,172.0,0.0
2289.5575,172.0,0.0
2290.5555,172.0,0.0
2291.554,172.0,0.0
2292.552,172.0,0.0
2293.5505,172.0,0.0
2294.549,172.0,0.0
2296.546,172.0,1.0015022533799205
2297.5445,173.0,0.0
2298.5425,173.0,0.0
2299.5405,173.0,0.0
2300.538,173.0,0.0
2301.536,173.0,0.0
2302.5345,173.0,1.0015022533803766
2303.533,174.0,0.0
2304.532,174.0,0.0
2305.5305,174.0,-1.0015022533799205
2306.529,173.0,1.0015022533799205
2307.5275,174.0,0.0
2308.526,174.0,0.0
2309.5245,174.0,0.0
2310.523,174.0,0.0
2311.521,174.0,0.0
2312.52,174.0,0.0
2313.518,174.0,-1.0005002501251645
2314.5175,173.0,0.0
2315.5145,173.0,0.0
2316.513,173.0,0.0
2317.5115,173.0,0.0
2318.51,173.0,0.0
2319.5085,173.0,0.0
2320.507,173.0,0.0
2321.5055,173.0,0.0
2322.504,173.0,-1.0015022533799205
2323.5025,172.0,0.0
2324.5,172.0,0.0
2325.498,172.0,0.0
2326.4965,172.0,-1.0020040080164412
2327.4945,171.0,0.0
2328.4935,171.0,0.0
2329.492,171.0,0.0
2330.4905,171.0,0.0
2331.4885,171.0,-0.9995002498749607
2332.489,170.0,0.0
2333.486,170.0,0.0
2334.484,170.0,0.0
2335.482,170.0,0.0
2336.4815,170.0,0.0
2337.4795,170.0,0.0
2338.478,170.0,-1.0015022533799205
2339.4765,169.0,0.0
2340.4745,169.0,0.0
2341.4735,169.0,0.0
2342.4715,169.0,0.0
2344.4685,169.0,0.0
2345.4675,169.0,1.0020040080164412
2346.4655,170.0,0.0
2347.4645,170.0,0.0
2348.462,170.0,0.0
2349.46,170.0,0.0
2350.459,170.0,0.0
2351.4575,170.0,0.0
2352.4555,170.0,0.0
2353.455,170.0,0.0
2354.4525,170.0,0.0
2355.452,170.0,0.0
2356.4495,170.0,0.0
2357.448,170.0,0.0
2358.447,170.0,0.0
2359.445,170.0,0.0
2360.4435,170.0,0.0
2361.4415,170.0,0.0
2362.44,170.0,0.0
2363.4385,170.0,1.0015022533803766
2364.437,171.0,0.0
2365.435,171.0,0.0
2366.4335,171.0,0.0
2367.432,171.0,0.0
2368.431,171.0,0.0
2369.429,171.0,0.0
2370.4275,171.0,0.0
2371.4265,171.0,0.0
2372.425,171.0,0.0
2373.4225,171.0,0.0
2374.42,171.0,0.0
2375.4185,171.0,0.0
2376.417,171.0,0.0
2377.416,171.0,0.0
2379.4135,171.0,0.0
2380.4115,171.0,4.002001000500658
2381.411,175.0,61.58505805149638
2382.4015,236.0,151.54536390825155
2383.4045,388.0,223.1115557779117
2384.404,611.0,329.576759328793
2386.4005,1269.0,421.0526315789704
2387.398,1689.0,459.2296148074505
2388.3975,2148.0,492.0
2389.3975,2640.0,517.5292153589504
2392.3925,4190.0,486.73009514264135
2393.391,4676.0,459.9198396793369
2394.389,5135.0,432.86573146290533
2395.387,5567.0,369.4235588972633
2399.377,7041.0,290.5
2401.377,7622.0,256.02409638551785
2402.373,7877.0,236.35453179766122
2403.3715,8113.0,216.2162162162603
2404.3705,8329.0,200.10005002503289
2405.37,8529.0,189.283925888805
2406.3685,8718.0,175.2628943414861
2407.367,8893.0,161.24186279424063
2408.3655,9054.0,146.92653673161922
2409.366,9201.0,135.33834586466907
2410.3635,9336.0,122.30576441103426
2411.361,9458.0,111.16675012517118
2412.3595,9569.0,101.05052526264161
2413.359,9670.0,83.73025821006748
2415.3535,9837.0,67.89815277085384
2416.355,9905.0,57.344064386309725
2417.349,9962.0,47.0
2418.349,10009.0,36.9077306733147
2419.3515,10046.0,27.09483191169794
2420.348,10073.0,17.01701701701274
2421.347,10090.0,8.028098344206798
2422.3435,10098.0,-1.0010010010007495
2423.3425,10097.0,-10.010010010012051
2424.3415,10087.0,-25.52552552552492
2426.3395,10036.0,-37.0648635111493
2428.336,9962.0,-35.08771929823154
2429.3335,9927.0,-36.036036036043384
2430.3325,9891.0,-38.05708562843698
2431.331,9853.0,-37.07414829659143
2432.329,9816.0,-36.05408112169356
2433.3275,9780.0,-36.03603603602698
2434.3265,9744.0,-35.046728971961514
2437.3225,9639.0,-34.10230692076764
2438.3195,9605.0,-35.017508754380756
2439.319,9570.0,-34.06813627254348
2440.317,9536.0,-35.05257886829722
2441.3155,9501.0,-35.03503503504218
2442.3145,9466.0,-35.087719298247535
2443.312,9431.0,-35.017508754380756
2444.3115,9396.0,-33.06613226452749
2445.3095,9363.0,-31.555221637863163
2447.306,9300.0,-32.048072108157456
2448.3045,9268.0,-32.06412825652612
2449.3025,9236.0,-35.04380475593791
2451.3,9166.0,-32.04807210817205
2452.2985,9134.0,-32.048072108157456
2453.297,9102.0,-32.048072108157456
2454.2955,9070.0,-34.06813627254348
2455.2935,9036.0,-30.5381727158957
2457.291,8975.0,-33.03303303303977
2458.29,8942.0,-32.565130260519496
2460.286,8877.0,-32.04807210816232
2463.2815,8781.0,-33.06613226452749
2464.2795,8748.0,-33.01650825413043
2465.279,8715.0,-32.06412825651151
2466.277,8683.0,-32.032032032038565
2467.276,8651.0,-31.523642732046685
